best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done_x,elapsed_seconds,epoch,iterations_since_restore,run_group,time_since_restore,time_this_iter_s,time_total_s,train_loss_model_space,training_iteration,trial_id,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse,trial_id_short,trial_order_within_shard,selected_best_epoch,selected_val_loss_model_space,max_epoch,reported_rows,final_time_total_s,status,done_y,trial_order
8,0.328695752160259,3,4,1,64,mse,0.000763750150743,1.6244900418768763e-05,True,98.44765949249268,8,8,group_A,100.07253122329712,12.11128306388855,100.07253122329712,0.5913091268221197,8,5bcb871f,"trainable_5bcb871f_92_alignn_layers=3,batch_size=4,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_03-06-26",0.328695752160259,0.6059882258892465,0.5804294227540161,0.7824649197132351,5bcb871f,92,8,0.328695752160259,8,8,100.07253122329712,ASHA-stopped,True,149
7,0.154697616343145,4,8,2,256,smoothl1,0.0010453695004822,3.416376058058052e-05,False,72.77412056922913,7,7,group_A,74.33354878425598,10.37790060043335,74.33354878425598,0.2079117609687036,7,eaa78d52,"trainable_eaa78d52_93_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=256,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-06-44",0.154697616343145,0.596310595588868,0.5822750381723286,0.7807420618470308,eaa78d52,93,7,0.154697616343145,8,8,84.83005881309509,ASHA-stopped,True,150
14,0.1171695761500843,2,8,4,192,smoothl1,0.0012929142186671,3.863087890070106e-05,False,137.0761103630066,14,14,group_A,138.65856385231018,9.831130981445312,138.65856385231018,0.1701554054194488,14,7bf8437d,"trainable_7bf8437d_94_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0013,weight_decay=0.0000_2026-07-09_03-06-58",0.1171695761500843,0.5210277878018204,0.6967660247775028,0.6651985485267262,7bf8437d,94,14,0.1171695761500843,16,16,158.20756077766418,ASHA-stopped,True,151
30,0.0599071703673828,3,8,2,128,smoothl1,0.0011237387014922,9.451987709152888e-05,False,295.97397232055664,30,30,group_B,297.48622035980225,9.883324384689333,297.48622035980225,0.0971109612996324,30,2f0dcffd,"trainable_2f0dcffd_58_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0011,weight_decay=0.0001_2026-07-09_03-05-52",0.0599071703673828,0.3403656584047365,0.8373649430229351,0.4871575597340926,2f0dcffd,58,30,0.0599071703673828,32,32,317.17866015434265,ASHA-stopped,True,152
7,0.1632377260891848,2,8,4,256,smoothl1,0.0012479665510063,1.8379089058587491e-06,False,68.31196188926697,7,7,group_B,69.83334708213806,9.601545810699465,69.83334708213806,0.2168583993243888,7,08deb1ec,"trainable_08deb1ec_59_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_03-07-16",0.1632377260891848,0.6087662368978651,0.5639669939367732,0.7976677720825188,08deb1ec,59,7,0.1632377260891848,8,8,79.71587038040161,ASHA-stopped,True,153
15,0.0942683334526404,3,8,1,64,smoothl1,0.0009563027008444,9.666044933069943e-06,False,138.68922472000122,15,15,group_A,140.26106214523315,9.1706645488739,140.26106214523315,0.150588392151901,15,cf65d4e7,"trainable_cf65d4e7_95_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-07-01",0.0942683334526404,0.4454736921882429,0.740780717004685,0.6150295969747683,cf65d4e7,95,15,0.0942683334526404,16,16,149.43996286392212,ASHA-stopped,True,154
4,0.148702033691936,3,4,3,192,smoothl1,0.0010060890530692,6.975011981191635e-06,False,55.57582330703735,4,4,group_B,57.130878925323486,14.040186643600464,57.130878925323486,0.2704589131672654,4,1b7ac5e2,"trainable_1b7ac5e2_60_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-07-18",0.148702033691936,0.5851234553515907,0.5886065166580527,0.7748025961525674,1b7ac5e2,60,4,0.148702033691936,8,8,112.6304168701172,ASHA-stopped,True,155
6,0.1339578329334183,4,8,1,128,smoothl1,0.0009142419388641,1.625915890127977e-05,False,60.91437911987305,6,6,group_B,62.46756911277771,10.29451608657837,62.46756911277771,0.2026024535347396,6,ed54a431,"trainable_ed54a431_61_alignn_layers=4,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-07-34",0.1339578329334183,0.5540912836193531,0.6501725551376807,0.7144787264833649,ed54a431,61,6,0.1339578329334183,8,8,82.94702577590942,ASHA-stopped,True,156
8,0.1595549238106561,4,4,2,64,smoothl1,0.0004750050433415,5.898212835865632e-05,True,116.14163088798524,8,8,group_A,117.72431993484496,14.2888023853302,117.72431993484496,0.2547367196027349,8,41e63807,"trainable_41e63807_96_alignn_layers=4,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0001_2026-07-09_03-07-29",0.1595549238106561,0.6102310033420176,0.5818325702380329,0.7811554461649857,41e63807,96,8,0.1595549238106561,8,8,117.72431993484496,ASHA-stopped,True,157
4,0.2790389347171026,2,8,1,128,mse,0.0008777852896508,2.0009721453004137e-05,False,37.021157026290894,4,4,group_A,38.645527362823486,9.06919002532959,38.645527362823486,0.5816271507951913,4,088e1075,"trainable_088e1075_97_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=mse,lr=0.0009,weight_decay=0.0000_2026-07-09_03-08-12",0.2790389347171026,0.5716303719829426,0.6438149022734864,0.7209418487325395,088e1075,97,4,0.2790389347171026,8,8,75.06699514389038,ASHA-stopped,True,158
4,0.1576642502079565,2,8,4,256,smoothl1,0.0008195318288939,8.790443925318105e-05,False,39.40562343597412,4,4,group_A,41.00613784790039,9.637131452560425,41.00613784790039,0.2259951834766153,4,72dcbf69,"trainable_72dcbf69_98_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0008,weight_decay=0.0001_2026-07-09_03-08-26",0.1576642502079565,0.607152066586265,0.5810776445390956,0.781860245682535,72dcbf69,98,4,0.1576642502079565,8,8,80.11499500274658,ASHA-stopped,True,159
15,0.1073739354414914,1,8,1,64,smoothl1,0.0005799338507569,3.055263871751377e-05,False,119.20306873321532,15,15,group_A,120.78765058517456,7.914999723434448,120.78765058517456,0.1500514521876042,15,72b1a3a3,"trainable_72b1a3a3_99_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-08-29",0.1073739354414914,0.4724851664357991,0.698061350009547,0.6637762629622199,72b1a3a3,99,15,0.1073739354414914,16,16,128.830171585083,ASHA-stopped,True,160
8,0.2743253322347762,3,8,2,128,mse,0.0007708032192479,1.0799496379006852e-05,True,78.69056987762451,8,8,group_B,80.24261498451233,9.836992502212524,80.24261498451233,0.5215514551325798,8,b8925f59,"trainable_b8925f59_62_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_03-07-41",0.2743253322347762,0.5476318261034178,0.6498316822940498,0.7148267367661495,b8925f59,62,8,0.2743253322347762,8,8,80.24261498451233,ASHA-stopped,True,161
11,0.0924153448570342,1,8,3,192,smoothl1,0.000923492673619,4.3081748032972095e-05,False,95.9571659564972,11,11,group_A,97.57904887199402,8.6187264919281,97.57904887199402,0.1762951793783075,11,5bd81391,"trainable_5bd81391_100_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-08-31",0.0924153448570342,0.4611429246147938,0.7637355188631744,0.5871669220033997,5bd81391,100,11,0.0924153448570342,16,16,141.0256986618042,ASHA-stopped,True,162
14,0.1023573380692926,2,8,3,64,smoothl1,0.0003897011623045,2.35661026889673e-05,False,133.66409254074097,14,14,group_B,135.17659068107605,9.609583377838137,135.17659068107605,0.161278609669546,14,bd699920,"trainable_bd699920_63_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-08-41",0.1023573380692926,0.4815225282192225,0.7289879999044749,0.6288638409354276,bd699920,63,14,0.1023573380692926,16,16,153.9898681640625,ASHA-stopped,True,163
28,0.0674358087754438,3,8,2,128,smoothl1,0.0016981545609892,4.315684718047045e-06,False,275.92230319976807,28,28,group_B,277.37235736846924,9.75908374786377,277.37235736846924,0.0953394663842043,28,5391a5a6,"trainable_5391a5a6_64_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0017,weight_decay=0.0000_2026-07-09_03-09-07",0.0674358087754438,0.3817058131765998,0.819180528638245,0.513670897262972,5391a5a6,64,28,0.0674358087754438,32,32,316.7264745235443,ASHA-stopped,True,164
27,0.0758491866487674,3,4,2,64,smoothl1,0.0007258580876798,1.1488262113764022e-05,False,357.716997385025,27,27,group_A,359.2994303703308,13.149936199188232,359.2994303703308,0.1493654948241709,27,8282d277,"trainable_8282d277_101_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-08-51",0.0758491866487674,0.3960375845322744,0.8042313346688302,0.5344830699641878,8282d277,101,27,0.0758491866487674,32,32,425.31170296669006,ASHA-stopped,True,165
15,0.1080041513162315,1,8,1,64,smoothl1,0.0005602740976383,2.358072973146513e-05,False,121.514990568161,15,15,group_A,123.0501470565796,8.06196928024292,123.0501470565796,0.150345860555562,15,3c07d648,"trainable_3c07d648_103_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-09-42",0.1080041513162315,0.4752037850283367,0.6973666321964227,0.6645394515202183,3c07d648,103,15,0.1080041513162315,16,16,131.23761749267578,ASHA-stopped,True,166
5,0.308257587056942,4,8,3,128,mse,0.0006681820955283,2.7779358900615495e-05,False,55.04789304733277,5,5,group_A,56.66956734657288,10.918720245361328,56.66956734657288,0.5552315951139225,5,986b4625,"trainable_986b4625_102_alignn_layers=4,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0007,weight_decay=0.0000_2026-07-09_03-09-32",0.308257587056942,0.581396569379227,0.6065181468697461,0.7577478578392705,986b4625,102,5,0.308257587056942,8,8,89.53628659248352,ASHA-stopped,True,167
16,0.109487576695977,2,8,4,128,smoothl1,0.0010236149000515,7.115826357186458e-05,True,157.4833972454071,16,16,group_A,159.06428980827332,9.78295636177063,159.06428980827332,0.1558455000481297,16,a26df154,"trainable_a26df154_104_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0001_2026-07-09_03-09-45",0.109487576695977,0.4718671978836375,0.7017591505888169,0.6596991538539317,a26df154,104,16,0.109487576695977,16,16,159.06428980827332,ASHA-stopped,True,168
16,0.1076495830147039,1,8,3,256,smoothl1,0.0006051245682875,7.2971115638715746e-06,True,141.37143540382385,16,16,group_A,142.9432349205017,8.813185453414917,142.9432349205017,0.1414044358380693,16,1b48a147,"trainable_1b48a147_105_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-09-52",0.1076495830147039,0.4585238232923262,0.6900325940477521,0.672543496873494,1b48a147,105,16,0.1076495830147039,16,16,142.9432349205017,ASHA-stopped,True,169
5,0.1756811220415685,3,4,3,256,smoothl1,0.0019978373289193,9.282572275726944e-06,False,70.30267095565796,5,5,group_B,71.84720611572266,14.372249126434326,71.84720611572266,0.2968865837276452,5,d7ef2a66,"trainable_d7ef2a66_65_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0020,weight_decay=0.0000_2026-07-09_03-09-30",0.1756811220415685,0.620965193545306,0.5068979665587245,0.8482634606985966,d7ef2a66,65,5,0.1756811220415685,8,8,115.14102792739868,ASHA-stopped,True,170
6,0.1615723705402127,1,4,3,64,smoothl1,0.0014662911055894,1.7496486705633637e-05,False,66.69891476631165,6,6,group_A,68.35868763923645,10.939474821090698,68.35868763923645,0.2520540865166376,6,ac291598,"trainable_ac291598_106_alignn_layers=1,batch_size=4,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0015,weight_decay=0.0000_2026-07-09_03-10-02",0.1615723705402127,0.6086304487859079,0.5702577045783749,0.7918928338365521,ac291598,106,6,0.1615723705402127,8,8,90.36791467666626,ASHA-stopped,True,171
8,0.2639612009916356,2,8,1,192,mse,0.0007789414753018,1.420929191919406e-05,True,70.04783320426941,8,8,group_A,71.65069079399109,8.766353368759155,71.65069079399109,0.5103982223579175,8,c2e793c8,"trainable_c2e793c8_107_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=192,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_03-10-13",0.2639612009916356,0.5328570066341571,0.6630611831676934,0.7011935079655247,c2e793c8,107,8,0.2639612009916356,8,8,71.65069079399109,ASHA-stopped,True,172
4,0.1618058750869105,4,8,2,128,smoothl1,0.0007429461691022,9.900867280583662e-05,False,41.73263692855835,4,4,group_A,43.40298867225647,10.173649549484251,43.40298867225647,0.224244570647752,4,23da0741,"trainable_23da0741_108_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0001_2026-07-09_03-10-43",0.1618058750869105,0.6170143120148535,0.5709568407585173,0.791248417059255,23da0741,108,4,0.1618058750869105,8,8,84.93515944480896,ASHA-stopped,True,173
13,0.1033564112962238,3,8,3,64,smoothl1,0.0004279593507459,1.222769887404952e-05,False,128.71805834770203,13,13,group_A,130.2886884212494,9.993447303771973,130.2886884212494,0.1720220743825044,13,17a42fe8,"trainable_17a42fe8_109_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-11-15",0.1033564112962238,0.4755725827323935,0.7242952444995929,0.6342850741649622,17a42fe8,109,13,0.1033564112962238,16,16,160.0453863143921,ASHA-stopped,True,174
14,0.0981324389576911,3,8,1,256,smoothl1,0.0004092786968326,4.6433206993360184e-05,False,133.25226402282715,14,14,group_B,134.76827907562256,9.575437307357788,134.76827907562256,0.1531188380392544,14,98a1427c,"trainable_98a1427c_66_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-10-04",0.0981324389576911,0.4585520980354352,0.7406736669984224,0.6151565785122942,98a1427c,66,14,0.0981324389576911,16,16,153.6214361190796,ASHA-stopped,True,175
35,0.0645943924134212,1,8,3,128,smoothl1,0.0004579399857218,6.665628749625888e-05,False,306.423458814621,35,35,group_A,307.9514286518097,8.852156400680542,307.9514286518097,0.0751999373301873,35,cfbe260f,"trainable_cfbe260f_110_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0001_2026-07-09_03-11-18",0.0645943924134212,0.3448782280164486,0.8249908397452524,0.5053505628246724,cfbe260f,110,35,0.0645943924134212,50,50,438.56028032302856,full-budget,True,176
7,0.1614000823289629,2,4,1,64,smoothl1,0.0003275696972126,5.7712329000180454e-06,False,78.16124081611633,7,7,group_A,79.80374193191528,10.954001426696776,79.80374193191528,0.2570885824710326,7,a4ec49ca,"trainable_a4ec49ca_111_alignn_layers=2,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_03-11-46",0.1614000823289629,0.6015716937096393,0.5753413692771219,0.7871950251096184,a4ec49ca,111,7,0.1614000823289629,8,8,90.87786030769348,ASHA-stopped,True,177
7,0.1278949304232521,1,8,4,64,smoothl1,0.0012239702100503,5.50968083905165e-05,False,64.50855684280396,7,7,group_A,66.1173186302185,9.064409017562866,66.1173186302185,0.2020896830895843,7,b956cb26,"trainable_b956cb26_112_alignn_layers=1,batch_size=8,gcn_layers=4,hidden_features=64,loss=smoothl1,lr=0.0012,weight_decay=0.0001_2026-07-09_03-11-58",0.1278949304232521,0.5397599903491086,0.6701206342669139,0.6938090152299861,b956cb26,112,7,0.1278949304232521,8,8,75.15012526512146,ASHA-stopped,True,178
14,0.1002992211037842,3,8,1,256,smoothl1,0.0004443620182695,6.850716768693096e-05,False,132.82365894317627,14,14,group_B,134.37924790382385,9.52817702293396,134.37924790382385,0.1546723881124508,14,740ace4b,"trainable_740ace4b_67_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0001_2026-07-09_03-11-44",0.1002992211037842,0.4648666632807991,0.7317344428804682,0.6256692652173442,740ace4b,67,14,0.1002992211037842,16,16,153.10856366157532,ASHA-stopped,True,179
6,0.2978563770336448,1,8,3,256,mse,0.001700324294407,8.696210646576572e-06,False,52.63013696670532,6,6,group_A,54.20342779159546,8.895941972732544,54.20342779159546,0.5673100331980905,6,d92e39c9,"trainable_d92e39c9_113_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=256,loss=mse,lr=0.0017,weight_decay=0.0000_2026-07-09_03-12-01",0.2978563770336448,0.5812058938842556,0.6197949840251122,0.7448542229184921,d92e39c9,113,6,0.2978563770336448,8,8,71.61362648010254,ASHA-stopped,True,180
49,0.0558947320515043,2,8,1,128,smoothl1,0.0009890018658869,1.9036185510194336e-06,False,433.83542704582214,49,49,group_A,435.3661124706268,8.7445707321167,435.3661124706268,0.0558815383719595,49,a88bc9d2,"trainable_a88bc9d2_114_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-12-28",0.0558947320515043,0.3193843419026289,0.8475105465007197,0.4717178030798706,a88bc9d2,114,49,0.0558947320515043,50,50,444.1372203826904,full-budget,True,181
14,0.0927824649427618,3,8,1,256,smoothl1,0.0005830068352328,4.369839342282092e-05,False,133.31948137283325,14,14,group_B,134.83604526519775,9.629746913909912,134.83604526519775,0.1583104708119785,14,25acfd14,"trainable_25acfd14_68_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-12-02",0.0927824649427618,0.4559583831108379,0.7579723675105874,0.594285097036301,25acfd14,68,14,0.0927824649427618,16,16,153.74943780899048,ASHA-stopped,True,182
7,0.1480029364111562,1,8,3,64,smoothl1,0.0011008426345937,1.0087051413397846e-05,False,60.55362939834595,7,7,group_A,62.16036105155945,8.592694997787476,62.16036105155945,0.1987374095715842,7,41303144,"trainable_41303144_115_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_03-12-34",0.1480029364111562,0.5796080835722077,0.6067728676174269,0.7575025538354976,41303144,115,7,0.1480029364111562,8,8,70.61886668205261,ASHA-stopped,True,183
26,0.0680071293479866,4,8,2,192,smoothl1,0.0013903536363269,1.522325746497641e-05,False,274.83582401275635,26,26,group_A,276.3419830799103,10.50434637069702,276.3419830799103,0.1150600714602895,26,d6236f6e,"trainable_d6236f6e_116_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0014,weight_decay=0.0000_2026-07-09_03-12-43",0.0680071293479866,0.3832601855853824,0.8256218917429317,0.5044386377641503,d6236f6e,116,26,0.0680071293479866,32,32,339.71179842948914,ASHA-stopped,True,184
4,0.1467469253394969,3,4,3,128,smoothl1,0.0005365156620814,3.201662978213621e-05,False,56.137282609939575,4,4,group_A,57.75213408470154,14.021750211715698,57.75213408470154,0.281019277843678,4,04326c12,"trainable_04326c12_117_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-13-19",0.1467469253394969,0.5788938783669041,0.6099767288363003,0.7544103247867977,04326c12,117,4,0.1467469253394969,8,8,114.03727698326112,ASHA-stopped,True,185
7,0.2917288832721256,1,8,1,64,mse,0.0005144836109114,4.704717086226305e-05,False,56.290985107421875,7,7,group_A,57.86982274055481,7.979261636734009,57.86982274055481,0.6010653431906835,7,c22689af,"trainable_c22689af_118_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_03-13-32",0.2917288832721256,0.56746299360176,0.6276165492668533,0.7371528505535709,c22689af,118,7,0.2917288832721256,8,8,65.68909931182861,ASHA-stopped,True,186
8,0.1612127087813205,2,8,4,64,smoothl1,0.0011774223760527,2.658521461394467e-05,True,76.9124870300293,8,8,group_A,78.5314588546753,9.55871057510376,78.5314588546753,0.2028010474901752,8,8b79a7cc,"trainable_8b79a7cc_119_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=64,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_03-13-43",0.1612127087813205,0.5989156569730113,0.5746790667556891,0.7878086451921836,8b79a7cc,119,8,0.1612127087813205,8,8,78.5314588546753,ASHA-stopped,True,187
4,0.1399103826079419,1,8,3,128,smoothl1,0.0006401174164322,2.229813063925539e-05,False,34.80990409851074,4,4,group_A,36.397987365722656,8.57078742980957,36.397987365722656,0.2264085999733527,4,0c743f28,"trainable_0c743f28_120_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-13-57",0.1399103826079419,0.5763812856136579,0.6332897117625622,0.7315161362196645,0c743f28,120,4,0.1399103826079419,8,8,70.87173795700073,ASHA-stopped,True,188
14,0.1055650283784541,3,8,1,256,smoothl1,0.0003307299334977,7.86256779770083e-05,False,132.0301525592804,14,14,group_B,133.60295820236206,9.509382963180542,133.60295820236206,0.1503513461129692,14,0cdd49c8,"trainable_0cdd49c8_69_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0003,weight_decay=0.0001_2026-07-09_03-12-36",0.1055650283784541,0.4828348264787189,0.7195900960231818,0.6396744989158856,0cdd49c8,69,14,0.1055650283784541,16,16,152.30625820159912,ASHA-stopped,True,189
14,0.1083040045051978,3,8,1,256,smoothl1,0.0008269665862184,4.907369734494739e-06,False,133.69681453704834,14,14,group_B,135.2439682483673,9.652410507202148,135.2439682483673,0.1637749405010033,14,447694b4,"trainable_447694b4_70_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-14-21",0.1083040045051978,0.4929905854320839,0.7180740700345247,0.6414013565176923,447694b4,70,14,0.1083040045051978,16,16,154.32110261917114,ASHA-stopped,True,190
14,0.097486574577276,3,8,1,256,smoothl1,0.0004720723670233,3.448412402229946e-06,False,131.118168592453,14,14,group_B,132.60485982894895,9.467190504074097,132.60485982894895,0.1535010715459741,14,36914e2b,"trainable_36914e2b_71_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-14-38",0.097486574577276,0.4489520539889781,0.7336387236160734,0.6234446564125928,36914e2b,71,14,0.097486574577276,16,16,151.18754053115845,ASHA-stopped,True,191
14,0.1124074847373382,2,8,3,256,smoothl1,0.0006766720010279,1.904544328578132e-05,False,132.63315749168396,14,14,group_A,134.2023389339447,9.643127918243408,134.2023389339447,0.1602527137215471,14,295e2598,"trainable_295e2598_121_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-14-01",0.1124074847373382,0.4905220869315398,0.6943076554895076,0.6678895441966699,295e2598,121,14,0.1124074847373382,16,16,153.10949325561523,ASHA-stopped,True,192
12,0.11477426636629,3,8,1,256,smoothl1,0.000712842445362,2.4720049354895325e-06,False,114.16897130012512,12,12,group_B,115.66967511177064,9.635929346084597,115.66967511177064,0.1707379174338429,12,46e31f03,"trainable_46e31f03_72_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-14-50",0.11477426636629,0.5054671025306813,0.6923449396611219,0.6700302258164695,46e31f03,72,12,0.11477426636629,16,16,153.65873670578003,ASHA-stopped,True,193
7,0.144369609220318,1,4,1,64,smoothl1,0.0007080907448323,2.913763313731746e-06,False,70.07218670845032,7,7,group_A,71.67141699790955,9.800007581710815,71.67141699790955,0.256378002601496,7,ca5d94dd,"trainable_ca5d94dd_122_alignn_layers=1,batch_size=4,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-14-52",0.144369609220318,0.5650122221486246,0.6236001595835587,0.7411175173882452,ca5d94dd,122,7,0.144369609220318,8,8,81.56694388389587,ASHA-stopped,True,194
8,0.2405534352338503,3,8,2,192,mse,0.0009128792790382,8.403266343721628e-05,True,79.66925501823425,8,8,group_A,81.26470136642456,10.05244755744934,81.26470136642456,0.5231184652167139,8,fda52fc4,"trainable_fda52fc4_123_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0009,weight_decay=0.0001_2026-07-09_03-15-15",0.2405534352338503,0.4991529008268894,0.6929405276779708,0.6693813574121688,fda52fc4,123,8,0.2405534352338503,8,8,81.26470136642456,ASHA-stopped,True,195
7,0.1436205939562232,4,8,3,128,smoothl1,0.000796581886756,3.886657462611114e-05,False,75.2757420539856,7,7,group_A,76.89086318016052,10.800806760787964,76.89086318016052,0.1899600354678698,7,f2f532bf,"trainable_f2f532bf_124_alignn_layers=4,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-15-19",0.1436205939562232,0.5820412631547514,0.6234479561140458,0.7412673437755822,f2f532bf,124,7,0.1436205939562232,8,8,88.33072972297668,ASHA-stopped,True,196
15,0.0987769720691537,1,8,1,64,smoothl1,0.0008411135959821,1.736211217579171e-05,False,120.81438779830933,15,15,group_A,122.38792371749878,7.988434791564941,122.38792371749878,0.1489819541053602,15,32af354e,"trainable_32af354e_125_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-15-29",0.0987769720691537,0.4452906320305653,0.7200661235537132,0.6391313083768133,32af354e,125,15,0.0987769720691537,16,16,130.55120754241943,ASHA-stopped,True,197
14,0.0990533650749259,2,8,3,64,smoothl1,0.0005907676612004,6.102463816842104e-05,False,130.1964235305786,14,14,group_A,131.7763741016388,9.388118028640749,131.7763741016388,0.1596653568579853,14,dba07131,"trainable_dba07131_126_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_03-16-40",0.0990533650749259,0.4649574215908043,0.7376318014829815,0.6187539151288637,dba07131,126,14,0.0990533650749259,16,16,150.22552061080933,ASHA-stopped,True,198
