best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done,epoch,num_reported_rows,run_group,test_mae,test_r2,test_rmse,time_total_s,training_iteration,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse
7,0.2481285071089154,4,8,2,192,mse,0.0003818719533603,3.793464452470674e-05,True,8,8,group_B,,,,85.2869131565094,8,"trainable_d8bec001_82_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0004,weight_decay=0.0000_2026-07-09_03-21-35",0.3390618429060966,0.6093505094205031,0.5671974021907173,0.7947074652849242
8,0.2826961092847995,3,4,3,64,mse,0.0012972124544179,5.7035958553355655e-06,True,8,8,group_B,,,,110.03727841377258,8,"trainable_da0adc8a_39_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0013,weight_decay=0.0000_2026-07-09_02-53-23",0.2826961092847995,0.5626236420921549,0.6391466305881432,0.725650912400625
4,0.2937933527445667,1,4,2,256,mse,0.0017476986846168,1.2057129594586504e-06,True,8,8,group_B,,,,87.32789254188538,8,"trainable_db09897b_37_alignn_layers=1,batch_size=4,gcn_layers=2,hidden_features=256,loss=mse,lr=0.0017,weight_decay=0.0000_2026-07-09_02-52-33",0.4065914314890664,0.6596065456565323,0.4809978592694356,0.8702558229207404
5,0.2773116047262515,1,8,3,128,mse,0.001119068890036,5.435229981903025e-06,True,8,8,group_B,,,,71.30957245826721,8,"trainable_dc0c5c89_95_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0011,weight_decay=0.0000_2026-07-09_03-32-06",0.314624763197369,0.597264382414097,0.5983906289401524,0.7655336444109926
8,0.2771584497242377,3,8,3,64,mse,0.0006396728876467,2.7939804298110763e-06,True,8,8,group_B,,,,81.79969930648804,8,"trainable_e6b0bae8_57_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=64,loss=mse,lr=0.0006,weight_decay=0.0000_2026-07-09_03-05-49",0.2771584497242377,0.5695512332065373,0.646215291154883,0.7185084703103705
41,0.0598846244497628,1,8,3,128,smoothl1,0.0009663211678865,8.293767407308444e-06,True,50,50,group_B,,,,438.6151559352875,50,"trainable_e7af1fb4_93_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-30-39",0.0646060629595051,0.3373270289412366,0.8261706803531222,0.503644248120066
31,0.0717937917517567,2,8,3,256,smoothl1,0.000804845955187,9.772952233140228e-05,True,32,32,group_B,,,,302.94782304763794,32,"trainable_ecb59fb8_26_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0008,weight_decay=0.0001_2026-07-09_02-42-25",0.0825156544005035,0.4119795063705518,0.7776803377469843,0.569575500231844
15,0.1171245939201778,2,8,3,128,smoothl1,0.0005669776283993,4.84870243245815e-06,True,16,16,group_B,,,,152.80071234703064,16,"trainable_ed033aad_32_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-47-34",0.1173914156499363,0.5098707289626219,0.6638988103614244,0.7003213848896555
6,0.1339578329334183,4,8,1,128,smoothl1,0.0009142419388641,1.625915890127977e-05,True,8,8,group_B,,,,82.94702577590942,8,"trainable_ed54a431_61_alignn_layers=4,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-07-34",0.1841589671870072,0.6489237868232067,0.4705212987431239,0.8789954170137901
6,0.2713794824938295,1,8,3,128,mse,0.0012149588373291,7.150138878105659e-06,True,8,8,group_B,,,,71.59647846221924,8,"trainable_f44b3c16_90_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0012,weight_decay=0.0000_2026-07-09_03-28-35",0.3058209554858939,0.5883902024725174,0.6096284382956629,0.7547470935973999
42,0.0588751435279846,1,8,3,128,smoothl1,0.0013963012589916,4.650069182264482e-06,True,50,50,group_B,,,,439.54643869400024,50,"trainable_f482cfe7_96_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0014,weight_decay=0.0000_2026-07-09_03-32-48",0.0648436164237046,0.3332328809676084,0.8244422650082457,0.5061419661135304
26,0.071131794935181,3,8,4,192,smoothl1,0.001794144985515,1.3009114661577766e-06,True,32,32,group_B,,,,337.17947220802307,32,"trainable_f590d49c_6_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0018,weight_decay=0.0000_2026-07-09_02-23-59",0.0843433551687412,0.4002208980025916,0.7614123757597815,0.590046610049504
6,0.3544480366208566,3,4,3,128,mse,0.0010408689078895,1.921573842796673e-05,True,8,8,group_B,,,,113.08262777328493,8,"trainable_f6291280_42_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0010,weight_decay=0.0000_2026-07-09_02-54-38",0.4329364966384317,0.6934729009630605,0.4473691333035184,0.8980074351014699
4,0.3069653954928514,4,8,1,64,mse,0.0011989499282864,7.741576069594492e-06,True,8,8,group_B,,,,80.89605212211609,8,"trainable_f6ab9909_5_alignn_layers=4,batch_size=8,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0012,weight_decay=0.0000_2026-07-09_02-22-14",0.308084739736779,0.6114388586866323,0.6067387813752378,0.757535384550696
6,0.3371788818566572,2,8,3,256,mse,0.0004030464955572,2.9722649716075356e-06,True,8,8,group_B,,,,77.23280334472656,8,"trainable_faf4363f_86_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=256,loss=mse,lr=0.0004,weight_decay=0.0000_2026-07-09_03-24-36",0.3408479047200036,0.6215531599526819,0.5649175437890483,0.7967978417630065
